simulation,total_count,observed_total,expected_total,model
128,672,825,665.6730111888704,Nonlinear IPPP
129,731,825,665.6730111888704,Nonlinear IPPP
130,649,825,665.6730111888704,Nonlinear IPPP
131,676,825,665.6730111888704,Nonlinear IPPP
132,675,825,665.6730111888704,Nonlinear IPPP
133,662,825,665.6730111888704,Nonlinear IPPP
134,651,825,665.6730111888704,Nonlinear IPPP
135,673,825,665.6730111888704,Nonlinear IPPP
136,660,825,665.6730111888704,Nonlinear IPPP
137,652,825,665.6730111888704,Nonlinear IPPP
138,669,825,665.6730111888704,Nonlinear IPPP
139,668,825,665.6730111888704,Nonlinear IPPP
140,657,825,665.6730111888704,Nonlinear IPPP
141,695,825,665.6730111888704,Nonlinear IPPP
142,661,825,665.6730111888704,Nonlinear IPPP
143,620,825,665.6730111888704,Nonlinear IPPP
144,658,825,665.6730111888704,Nonlinear IPPP
145,657,825,665.6730111888704,Nonlinear IPPP
146,660,825,665.6730111888704,Nonlinear IPPP
147,670,825,665.6730111888704,Nonlinear IPPP
148,610,825,665.6730111888704,Nonlinear IPPP
149,628,825,665.6730111888704,Nonlinear IPPP
150,667,825,665.6730111888704,Nonlinear IPPP
151,673,825,665.6730111888704,Nonlinear IPPP
152,672,825,665.6730111888704,Nonlinear IPPP
153,641,825,665.6730111888704,Nonlinear IPPP
154,679,825,665.6730111888704,Nonlinear IPPP
155,686,825,665.6730111888704,Nonlinear IPPP
156,646,825,665.6730111888704,Nonlinear IPPP
157,646,825,665.6730111888704,Nonlinear IPPP
158,677,825,665.6730111888704,Nonlinear IPPP
159,713,825,665.6730111888704,Nonlinear IPPP
160,689,825,665.6730111888704,Nonlinear IPPP
161,648,825,665.6730111888704,Nonlinear IPPP
162,671,825,665.6730111888704,Nonlinear IPPP
163,633,825,665.6730111888704,Nonlinear IPPP
164,638,825,665.6730111888704,Nonlinear IPPP
165,629,825,665.6730111888704,Nonlinear IPPP
166,643,825,665.6730111888704,Nonlinear IPPP
167,704,825,665.6730111888704,Nonlinear IPPP
168,655,825,665.6730111888704,Nonlinear IPPP
169,653,825,665.6730111888704,Nonlinear IPPP
170,633,825,665.6730111888704,Nonlinear IPPP
171,676,825,665.6730111888704,Nonlinear IPPP
172,654,825,665.6730111888704,Nonlinear IPPP
173,671,825,665.6730111888704,Nonlinear IPPP
174,634,825,665.6730111888704,Nonlinear IPPP
175,659,825,665.6730111888704,Nonlinear IPPP
176,700,825,665.6730111888704,Nonlinear IPPP
177,703,825,665.6730111888704,Nonlinear IPPP
178,655,825,665.6730111888704,Nonlinear IPPP
179,640,825,665.6730111888704,Nonlinear IPPP
180,671,825,665.6730111888704,Nonlinear IPPP
181,665,825,665.6730111888704,Nonlinear IPPP
182,630,825,665.6730111888704,Nonlinear IPPP
183,652,825,665.6730111888704,Nonlinear IPPP
184,698,825,665.6730111888704,Nonlinear IPPP
185,676,825,665.6730111888704,Nonlinear IPPP
186,626,825,665.6730111888704,Nonlinear IPPP
187,671,825,665.6730111888704,Nonlinear IPPP
188,633,825,665.6730111888704,Nonlinear IPPP
189,667,825,665.6730111888704,Nonlinear IPPP
190,670,825,665.6730111888704,Nonlinear IPPP
191,646,825,665.6730111888704,Nonlinear IPPP
192,688,825,665.6730111888704,Nonlinear IPPP
193,657,825,665.6730111888704,Nonlinear IPPP
194,693,825,665.6730111888704,Nonlinear IPPP
195,649,825,665.6730111888704,Nonlinear IPPP
196,638,825,665.6730111888704,Nonlinear IPPP
197,706,825,665.6730111888704,Nonlinear IPPP
198,696,825,665.6730111888704,Nonlinear IPPP
199,627,825,665.6730111888704,Nonlinear IPPP
200,676,825,665.6730111888704,Nonlinear IPPP
201,648,825,665.6730111888704,Nonlinear IPPP
202,690,825,665.6730111888704,Nonlinear IPPP
203,664,825,665.6730111888704,Nonlinear IPPP
204,661,825,665.6730111888704,Nonlinear IPPP
205,645,825,665.6730111888704,Nonlinear IPPP
206,691,825,665.6730111888704,Nonlinear IPPP
207,660,825,665.6730111888704,Nonlinear IPPP
208,699,825,665.6730111888704,Nonlinear IPPP
209,657,825,665.6730111888704,Nonlinear IPPP
210,638,825,665.6730111888704,Nonlinear IPPP
211,756,825,665.6730111888704,Nonlinear IPPP
212,692,825,665.6730111888704,Nonlinear IPPP
213,659,825,665.6730111888704,Nonlinear IPPP
214,653,825,665.6730111888704,Nonlinear IPPP
215,665,825,665.6730111888704,Nonlinear IPPP
216,654,825,665.6730111888704,Nonlinear IPPP
217,630,825,665.6730111888704,Nonlinear IPPP
218,659,825,665.6730111888704,Nonlinear IPPP
219,636,825,665.6730111888704,Nonlinear IPPP
220,677,825,665.6730111888704,Nonlinear IPPP
221,696,825,665.6730111888704,Nonlinear IPPP
222,690,825,665.6730111888704,Nonlinear IPPP
223,683,825,665.6730111888704,Nonlinear IPPP
224,656,825,665.6730111888704,Nonlinear IPPP
225,638,825,665.6730111888704,Nonlinear IPPP
226,654,825,665.6730111888704,Nonlinear IPPP
227,655,825,665.6730111888704,Nonlinear IPPP
228,661,825,665.6730111888704,Nonlinear IPPP
229,631,825,665.6730111888704,Nonlinear IPPP
230,672,825,665.6730111888704,Nonlinear IPPP
231,702,825,665.6730111888704,Nonlinear IPPP
232,620,825,665.6730111888704,Nonlinear IPPP
233,659,825,665.6730111888704,Nonlinear IPPP
234,661,825,665.6730111888704,Nonlinear IPPP
235,697,825,665.6730111888704,Nonlinear IPPP
236,611,825,665.6730111888704,Nonlinear IPPP
237,629,825,665.6730111888704,Nonlinear IPPP
238,684,825,665.6730111888704,Nonlinear IPPP
239,619,825,665.6730111888704,Nonlinear IPPP
240,684,825,665.6730111888704,Nonlinear IPPP
241,654,825,665.6730111888704,Nonlinear IPPP
242,669,825,665.6730111888704,Nonlinear IPPP
243,644,825,665.6730111888704,Nonlinear IPPP
244,625,825,665.6730111888704,Nonlinear IPPP
245,634,825,665.6730111888704,Nonlinear IPPP
246,651,825,665.6730111888704,Nonlinear IPPP
247,617,825,665.6730111888704,Nonlinear IPPP
248,697,825,665.6730111888704,Nonlinear IPPP
249,680,825,665.6730111888704,Nonlinear IPPP
250,646,825,665.6730111888704,Nonlinear IPPP
251,668,825,665.6730111888704,Nonlinear IPPP
252,702,825,665.6730111888704,Nonlinear IPPP
253,712,825,665.6730111888704,Nonlinear IPPP
254,651,825,665.6730111888704,Nonlinear IPPP
255,687,825,665.6730111888704,Nonlinear IPPP
256,652,825,665.6730111888704,Nonlinear IPPP
257,624,825,665.6730111888704,Nonlinear IPPP
258,670,825,665.6730111888704,Nonlinear IPPP
259,688,825,665.6730111888704,Nonlinear IPPP
260,651,825,665.6730111888704,Nonlinear IPPP
261,645,825,665.6730111888704,Nonlinear IPPP
262,691,825,665.6730111888704,Nonlinear IPPP
263,672,825,665.6730111888704,Nonlinear IPPP
264,685,825,665.6730111888704,Nonlinear IPPP
265,679,825,665.6730111888704,Nonlinear IPPP
266,665,825,665.6730111888704,Nonlinear IPPP
267,641,825,665.6730111888704,Nonlinear IPPP
268,668,825,665.6730111888704,Nonlinear IPPP
269,686,825,665.6730111888704,Nonlinear IPPP
270,615,825,665.6730111888704,Nonlinear IPPP
271,614,825,665.6730111888704,Nonlinear IPPP
272,681,825,665.6730111888704,Nonlinear IPPP
273,671,825,665.6730111888704,Nonlinear IPPP
274,676,825,665.6730111888704,Nonlinear IPPP
275,660,825,665.6730111888704,Nonlinear IPPP
276,640,825,665.6730111888704,Nonlinear IPPP
277,679,825,665.6730111888704,Nonlinear IPPP
278,687,825,665.6730111888704,Nonlinear IPPP
279,677,825,665.6730111888704,Nonlinear IPPP
280,660,825,665.6730111888704,Nonlinear IPPP
281,655,825,665.6730111888704,Nonlinear IPPP
282,681,825,665.6730111888704,Nonlinear IPPP
283,635,825,665.6730111888704,Nonlinear IPPP
284,597,825,665.6730111888704,Nonlinear IPPP
285,676,825,665.6730111888704,Nonlinear IPPP
286,652,825,665.6730111888704,Nonlinear IPPP
287,627,825,665.6730111888704,Nonlinear IPPP
288,697,825,665.6730111888704,Nonlinear IPPP
289,664,825,665.6730111888704,Nonlinear IPPP
290,723,825,665.6730111888704,Nonlinear IPPP
291,639,825,665.6730111888704,Nonlinear IPPP
292,661,825,665.6730111888704,Nonlinear IPPP
293,654,825,665.6730111888704,Nonlinear IPPP
294,677,825,665.6730111888704,Nonlinear IPPP
295,670,825,665.6730111888704,Nonlinear IPPP
296,663,825,665.6730111888704,Nonlinear IPPP
297,688,825,665.6730111888704,Nonlinear IPPP
298,656,825,665.6730111888704,Nonlinear IPPP
299,645,825,665.6730111888704,Nonlinear IPPP
300,659,825,665.6730111888704,Nonlinear IPPP
301,679,825,665.6730111888704,Nonlinear IPPP
302,689,825,665.6730111888704,Nonlinear IPPP
303,676,825,665.6730111888704,Nonlinear IPPP
304,692,825,665.6730111888704,Nonlinear IPPP
305,727,825,665.6730111888704,Nonlinear IPPP
306,675,825,665.6730111888704,Nonlinear IPPP
307,659,825,665.6730111888704,Nonlinear IPPP
308,646,825,665.6730111888704,Nonlinear IPPP
309,657,825,665.6730111888704,Nonlinear IPPP
310,685,825,665.6730111888704,Nonlinear IPPP
311,663,825,665.6730111888704,Nonlinear IPPP
312,684,825,665.6730111888704,Nonlinear IPPP
313,687,825,665.6730111888704,Nonlinear IPPP
314,623,825,665.6730111888704,Nonlinear IPPP
315,669,825,665.6730111888704,Nonlinear IPPP
316,607,825,665.6730111888704,Nonlinear IPPP
317,705,825,665.6730111888704,Nonlinear IPPP
318,661,825,665.6730111888704,Nonlinear IPPP
319,645,825,665.6730111888704,Nonlinear IPPP
320,684,825,665.6730111888704,Nonlinear IPPP
321,667,825,665.6730111888704,Nonlinear IPPP
322,679,825,665.6730111888704,Nonlinear IPPP
323,672,825,665.6730111888704,Nonlinear IPPP
324,666,825,665.6730111888704,Nonlinear IPPP
325,655,825,665.6730111888704,Nonlinear IPPP
326,670,825,665.6730111888704,Nonlinear IPPP
327,730,825,665.6730111888704,Nonlinear IPPP
328,655,825,665.6730111888704,Nonlinear IPPP
329,685,825,665.6730111888704,Nonlinear IPPP
330,666,825,665.6730111888704,Nonlinear IPPP
331,677,825,665.6730111888704,Nonlinear IPPP
332,664,825,665.6730111888704,Nonlinear IPPP
333,644,825,665.6730111888704,Nonlinear IPPP
334,671,825,665.6730111888704,Nonlinear IPPP
335,635,825,665.6730111888704,Nonlinear IPPP
336,681,825,665.6730111888704,Nonlinear IPPP
337,674,825,665.6730111888704,Nonlinear IPPP
338,621,825,665.6730111888704,Nonlinear IPPP
339,666,825,665.6730111888704,Nonlinear IPPP
340,649,825,665.6730111888704,Nonlinear IPPP
341,637,825,665.6730111888704,Nonlinear IPPP
342,670,825,665.6730111888704,Nonlinear IPPP
343,654,825,665.6730111888704,Nonlinear IPPP
344,664,825,665.6730111888704,Nonlinear IPPP
345,677,825,665.6730111888704,Nonlinear IPPP
346,650,825,665.6730111888704,Nonlinear IPPP
347,676,825,665.6730111888704,Nonlinear IPPP
348,702,825,665.6730111888704,Nonlinear IPPP
349,668,825,665.6730111888704,Nonlinear IPPP
