simulation,total_count,observed_total,expected_total,model
255,894,825,866.2913553411099,Linear IPPP
256,888,825,866.2913553411099,Linear IPPP
257,845,825,866.2913553411099,Linear IPPP
258,826,825,866.2913553411099,Linear IPPP
259,877,825,866.2913553411099,Linear IPPP
260,865,825,866.2913553411099,Linear IPPP
261,870,825,866.2913553411099,Linear IPPP
262,916,825,866.2913553411099,Linear IPPP
263,886,825,866.2913553411099,Linear IPPP
264,909,825,866.2913553411099,Linear IPPP
265,804,825,866.2913553411099,Linear IPPP
266,888,825,866.2913553411099,Linear IPPP
267,840,825,866.2913553411099,Linear IPPP
268,873,825,866.2913553411099,Linear IPPP
269,912,825,866.2913553411099,Linear IPPP
270,832,825,866.2913553411099,Linear IPPP
271,946,825,866.2913553411099,Linear IPPP
272,848,825,866.2913553411099,Linear IPPP
273,883,825,866.2913553411099,Linear IPPP
274,859,825,866.2913553411099,Linear IPPP
275,851,825,866.2913553411099,Linear IPPP
276,825,825,866.2913553411099,Linear IPPP
277,875,825,866.2913553411099,Linear IPPP
278,803,825,866.2913553411099,Linear IPPP
279,858,825,866.2913553411099,Linear IPPP
280,824,825,866.2913553411099,Linear IPPP
281,876,825,866.2913553411099,Linear IPPP
282,844,825,866.2913553411099,Linear IPPP
283,832,825,866.2913553411099,Linear IPPP
284,898,825,866.2913553411099,Linear IPPP
285,875,825,866.2913553411099,Linear IPPP
286,888,825,866.2913553411099,Linear IPPP
287,873,825,866.2913553411099,Linear IPPP
288,858,825,866.2913553411099,Linear IPPP
289,860,825,866.2913553411099,Linear IPPP
290,826,825,866.2913553411099,Linear IPPP
291,863,825,866.2913553411099,Linear IPPP
292,893,825,866.2913553411099,Linear IPPP
293,876,825,866.2913553411099,Linear IPPP
294,863,825,866.2913553411099,Linear IPPP
295,884,825,866.2913553411099,Linear IPPP
296,877,825,866.2913553411099,Linear IPPP
297,885,825,866.2913553411099,Linear IPPP
298,859,825,866.2913553411099,Linear IPPP
299,867,825,866.2913553411099,Linear IPPP
300,821,825,866.2913553411099,Linear IPPP
301,870,825,866.2913553411099,Linear IPPP
302,878,825,866.2913553411099,Linear IPPP
303,863,825,866.2913553411099,Linear IPPP
304,855,825,866.2913553411099,Linear IPPP
305,861,825,866.2913553411099,Linear IPPP
306,888,825,866.2913553411099,Linear IPPP
307,843,825,866.2913553411099,Linear IPPP
308,818,825,866.2913553411099,Linear IPPP
309,875,825,866.2913553411099,Linear IPPP
310,897,825,866.2913553411099,Linear IPPP
311,874,825,866.2913553411099,Linear IPPP
312,823,825,866.2913553411099,Linear IPPP
313,869,825,866.2913553411099,Linear IPPP
314,832,825,866.2913553411099,Linear IPPP
315,872,825,866.2913553411099,Linear IPPP
316,888,825,866.2913553411099,Linear IPPP
317,808,825,866.2913553411099,Linear IPPP
318,870,825,866.2913553411099,Linear IPPP
319,840,825,866.2913553411099,Linear IPPP
320,869,825,866.2913553411099,Linear IPPP
321,919,825,866.2913553411099,Linear IPPP
322,876,825,866.2913553411099,Linear IPPP
323,878,825,866.2913553411099,Linear IPPP
324,928,825,866.2913553411099,Linear IPPP
325,851,825,866.2913553411099,Linear IPPP
326,862,825,866.2913553411099,Linear IPPP
327,846,825,866.2913553411099,Linear IPPP
328,876,825,866.2913553411099,Linear IPPP
329,860,825,866.2913553411099,Linear IPPP
