simulation,total_count,observed_total,expected_total,model
180,692,825,665.6730111888704,Nonlinear IPPP
181,658,825,665.6730111888704,Nonlinear IPPP
182,635,825,665.6730111888704,Nonlinear IPPP
183,649,825,665.6730111888704,Nonlinear IPPP
184,641,825,665.6730111888704,Nonlinear IPPP
185,655,825,665.6730111888704,Nonlinear IPPP
186,625,825,665.6730111888704,Nonlinear IPPP
187,708,825,665.6730111888704,Nonlinear IPPP
188,677,825,665.6730111888704,Nonlinear IPPP
189,687,825,665.6730111888704,Nonlinear IPPP
190,664,825,665.6730111888704,Nonlinear IPPP
191,659,825,665.6730111888704,Nonlinear IPPP
192,698,825,665.6730111888704,Nonlinear IPPP
193,688,825,665.6730111888704,Nonlinear IPPP
194,685,825,665.6730111888704,Nonlinear IPPP
195,648,825,665.6730111888704,Nonlinear IPPP
196,632,825,665.6730111888704,Nonlinear IPPP
197,685,825,665.6730111888704,Nonlinear IPPP
198,701,825,665.6730111888704,Nonlinear IPPP
199,627,825,665.6730111888704,Nonlinear IPPP
200,671,825,665.6730111888704,Nonlinear IPPP
201,640,825,665.6730111888704,Nonlinear IPPP
202,681,825,665.6730111888704,Nonlinear IPPP
203,665,825,665.6730111888704,Nonlinear IPPP
204,663,825,665.6730111888704,Nonlinear IPPP
205,659,825,665.6730111888704,Nonlinear IPPP
206,708,825,665.6730111888704,Nonlinear IPPP
207,669,825,665.6730111888704,Nonlinear IPPP
208,677,825,665.6730111888704,Nonlinear IPPP
209,690,825,665.6730111888704,Nonlinear IPPP
210,647,825,665.6730111888704,Nonlinear IPPP
211,670,825,665.6730111888704,Nonlinear IPPP
212,641,825,665.6730111888704,Nonlinear IPPP
213,701,825,665.6730111888704,Nonlinear IPPP
214,667,825,665.6730111888704,Nonlinear IPPP
215,697,825,665.6730111888704,Nonlinear IPPP
216,677,825,665.6730111888704,Nonlinear IPPP
217,638,825,665.6730111888704,Nonlinear IPPP
218,674,825,665.6730111888704,Nonlinear IPPP
219,663,825,665.6730111888704,Nonlinear IPPP
220,675,825,665.6730111888704,Nonlinear IPPP
221,663,825,665.6730111888704,Nonlinear IPPP
222,686,825,665.6730111888704,Nonlinear IPPP
223,632,825,665.6730111888704,Nonlinear IPPP
224,664,825,665.6730111888704,Nonlinear IPPP
225,614,825,665.6730111888704,Nonlinear IPPP
226,625,825,665.6730111888704,Nonlinear IPPP
227,693,825,665.6730111888704,Nonlinear IPPP
228,654,825,665.6730111888704,Nonlinear IPPP
229,647,825,665.6730111888704,Nonlinear IPPP
230,680,825,665.6730111888704,Nonlinear IPPP
231,668,825,665.6730111888704,Nonlinear IPPP
232,679,825,665.6730111888704,Nonlinear IPPP
233,696,825,665.6730111888704,Nonlinear IPPP
234,638,825,665.6730111888704,Nonlinear IPPP
235,660,825,665.6730111888704,Nonlinear IPPP
236,639,825,665.6730111888704,Nonlinear IPPP
237,654,825,665.6730111888704,Nonlinear IPPP
238,645,825,665.6730111888704,Nonlinear IPPP
239,680,825,665.6730111888704,Nonlinear IPPP
240,669,825,665.6730111888704,Nonlinear IPPP
241,668,825,665.6730111888704,Nonlinear IPPP
242,674,825,665.6730111888704,Nonlinear IPPP
243,699,825,665.6730111888704,Nonlinear IPPP
244,643,825,665.6730111888704,Nonlinear IPPP
245,700,825,665.6730111888704,Nonlinear IPPP
246,679,825,665.6730111888704,Nonlinear IPPP
247,656,825,665.6730111888704,Nonlinear IPPP
248,637,825,665.6730111888704,Nonlinear IPPP
249,702,825,665.6730111888704,Nonlinear IPPP
250,674,825,665.6730111888704,Nonlinear IPPP
251,667,825,665.6730111888704,Nonlinear IPPP
252,716,825,665.6730111888704,Nonlinear IPPP
253,686,825,665.6730111888704,Nonlinear IPPP
254,669,825,665.6730111888704,Nonlinear IPPP
255,684,825,665.6730111888704,Nonlinear IPPP
256,670,825,665.6730111888704,Nonlinear IPPP
257,702,825,665.6730111888704,Nonlinear IPPP
258,645,825,665.6730111888704,Nonlinear IPPP
259,639,825,665.6730111888704,Nonlinear IPPP
260,640,825,665.6730111888704,Nonlinear IPPP
261,643,825,665.6730111888704,Nonlinear IPPP
262,682,825,665.6730111888704,Nonlinear IPPP
263,665,825,665.6730111888704,Nonlinear IPPP
264,692,825,665.6730111888704,Nonlinear IPPP
265,688,825,665.6730111888704,Nonlinear IPPP
266,698,825,665.6730111888704,Nonlinear IPPP
267,697,825,665.6730111888704,Nonlinear IPPP
268,704,825,665.6730111888704,Nonlinear IPPP
269,672,825,665.6730111888704,Nonlinear IPPP
270,651,825,665.6730111888704,Nonlinear IPPP
271,652,825,665.6730111888704,Nonlinear IPPP
272,692,825,665.6730111888704,Nonlinear IPPP
273,684,825,665.6730111888704,Nonlinear IPPP
274,691,825,665.6730111888704,Nonlinear IPPP
275,635,825,665.6730111888704,Nonlinear IPPP
276,673,825,665.6730111888704,Nonlinear IPPP
277,618,825,665.6730111888704,Nonlinear IPPP
278,662,825,665.6730111888704,Nonlinear IPPP
279,656,825,665.6730111888704,Nonlinear IPPP
280,658,825,665.6730111888704,Nonlinear IPPP
281,693,825,665.6730111888704,Nonlinear IPPP
282,689,825,665.6730111888704,Nonlinear IPPP
283,664,825,665.6730111888704,Nonlinear IPPP
284,646,825,665.6730111888704,Nonlinear IPPP
285,677,825,665.6730111888704,Nonlinear IPPP
286,684,825,665.6730111888704,Nonlinear IPPP
287,629,825,665.6730111888704,Nonlinear IPPP
288,659,825,665.6730111888704,Nonlinear IPPP
